9,231,0.18615
20,234,0.18857
30,231,0.18615
40,234,0.18857
50,231,0.18615
60,235,0.18938
70,231,0.18615
80,234,0.18857
90,233,0.18777
100,231,0.18615
110,231,0.18615
120,231,0.18615
130,230,0.18535
140,231,0.18615
150,232,0.18696
160,230,0.18535
170,231,0.18615
180,228,0.18374
190,228,0.18374
200,231,0.18615
210,231,0.18615
220,233,0.18777
230,230,0.18535
240,230,0.18535
250,231,0.18615
260,230,0.18535
270,230,0.18535
280,229,0.18454
290,230,0.18535
300,231,0.18615
310,230,0.18535
320,230,0.18535
330,231,0.18615
340,229,0.18454
350,231,0.18615
360,230,0.18535
370,231,0.18615
380,230,0.18535
390,229,0.18454
400,233,0.18777
410,230,0.18535
420,229,0.18454
430,230,0.18535
440,230,0.18535
450,231,0.18615
460,229,0.18454
470,229,0.18454
480,230,0.18535
490,229,0.18454
500,230,0.18535
510,230,0.18535
520,228,0.18374
530,229,0.18454
540,230,0.18535
550,229,0.18454
560,231,0.18615
570,229,0.18454
580,233,0.18777
590,228,0.18374
600,230,0.18535
610,233,0.18777
620,229,0.18454
630,230,0.18535
640,230,0.18535
650,230,0.18535
660,227,0.18293
670,229,0.18454
680,229,0.18454
690,229,0.18454
700,230,0.18535
710,229,0.18454
720,230,0.18535
730,232,0.18696
740,229,0.18454
750,228,0.18374
760,229,0.18454
770,229,0.18454
780,227,0.18293
790,230,0.18535
800,229,0.18454
810,228,0.18374
820,230,0.18535
830,229,0.18454
840,229,0.18454
850,230,0.18535
860,230,0.18535
870,230,0.18535
880,228,0.18374
890,228,0.18374
900,230,0.18535
910,229,0.18454
920,230,0.18535
930,228,0.18374
940,227,0.18293
950,228,0.18374
960,230,0.18535
970,230,0.18535
980,230,0.18535
990,230,0.18535
1000,229,0.18454
1010,227,0.18293
1020,228,0.18374
1030,229,0.18454
1040,228,0.18374
1050,230,0.18535
1060,230,0.18535
1070,227,0.18293
1080,225,0.18132
1090,230,0.18535
1100,226,0.18212
1110,230,0.18535
1120,227,0.18293
1130,231,0.18615
1140,229,0.18454
1150,231,0.18615
1160,231,0.18615
1170,229,0.18454
1180,227,0.18293
1190,230,0.18535
1200,229,0.18454
1210,230,0.18535
1220,229,0.18454
1230,229,0.18454
1240,229,0.18454
