9,947
14,954
19,955
24,957
29,949
34,954
39,955
44,953
49,949
54,955
59,954
64,953
69,953
74,950
79,957
84,951
89,950
94,954
99,947
104,950
109,951
114,950
119,948
124,947
129,945
134,950
139,945
144,946
149,944
154,947
159,948
164,949
169,946
174,944
179,945
184,945
189,944
194,943
199,944
204,945
209,943
214,944
219,946
224,945
229,944
234,942
239,943
244,944
249,941
254,941
259,945
264,943
269,944
274,943
279,944
284,944
289,944
294,943
299,943
304,942
309,944
314,944
319,944
324,944
329,941
334,945
339,944
344,943
349,942
354,941
359,944
364,944
369,942
374,944
379,944
384,943
389,941
394,940
399,941
404,943
409,943
414,938
419,944
424,939
429,944
434,938
439,942
444,943
449,942
454,939
459,944
464,941
469,940
474,943
479,942
484,942
489,943
494,938
499,941
504,943
509,939
514,941
519,944
524,942
529,944
534,944
539,944
544,944
549,942
554,945
559,944
564,944
569,944
574,944
579,944
584,944
589,944
594,944
599,945
604,945
609,944
614,944
619,947
624,946
629,947
634,944
639,948
644,945
649,947
654,946
659,944
664,944
669,944
674,949
679,944
684,944
689,945
694,944
699,944
704,946
709,944
714,944
719,946
724,947
729,943
734,943
739,944
744,944
749,943
754,943
759,944
764,944
769,944
774,943
779,944
784,944
789,944
794,943
799,942
804,943
809,944
814,944
819,944
824,945
829,944
834,944
839,944
844,941
849,939
854,939
859,943
864,940
869,943
874,942
879,944
884,939
889,939
894,943
899,943
904,944
909,940
914,938
919,942
924,941
929,938
934,938
939,944
944,937
949,941
954,943
959,940
964,941
969,938
974,935
979,941
984,939
989,937
994,939
999,942
1004,942
1009,943
1014,942
1019,942
1024,940
1029,939
1034,937
1039,937
1044,941
1049,939
1054,939
1059,941
1064,941
1069,938
1074,938
1079,940
1084,942
1089,943
1094,939
1099,942
1104,938
1109,939
1114,941
1119,939
1124,944
1129,941
1134,939
1139,941
1144,940
1149,941
1154,940
1159,944
1164,944
1169,944
1174,944
1179,943
1184,941
1189,943
1194,943
1199,944
1204,945
1209,941
1214,944
1219,944
1224,948
1229,944
1234,939
1239,943
1244,945
1249,945
1254,943
1259,943
1264,943
1269,944
1274,943
1279,944
1284,944
1289,944
1294,942
1299,941
1304,944
1309,943
1314,942
1319,944
1324,944
1329,944
1334,944
1339,944
1344,944
1349,944
1354,943
1359,943
1364,944
1369,939
1374,941
1379,942
1384,944
1389,939
1394,942
1399,944
1404,943
1409,942
1414,942
1419,941
1424,939
1429,943
1434,942
1439,940
1444,942
1449,939
1454,942
1459,943
1464,943
1469,941
1474,943
1479,942
1484,941
1489,937
1494,939
1499,941
1504,942
1509,935
1514,939
1519,941
1524,943
1529,941
1534,938
1539,942
1544,938
1549,939
1554,939
1559,937
1564,938
1569,940
1574,943
1579,943
1584,942
1589,942
1594,939
1599,939
1604,939
1609,937
1614,941
1619,941
1624,940
1629,941
1634,942
1639,942
1644,943
1649,937
1654,939
1659,941
1664,941
1669,942
1674,938
1679,941
1684,942
1689,939
1694,939
1699,941
1704,941
1709,937
1714,937
1719,942
1724,943
1729,941
1734,943
1739,942
1744,944
1749,939
1754,943
1759,944
1764,943
1769,942
1774,944
1779,941
1784,943
1789,944
1794,943
1799,941
1804,942
1809,939
1814,943
1819,941
1824,944
1829,942
1834,942
1839,944
1844,939
1849,944
1854,941
1859,942
1864,944
1869,942
1874,941
1879,943
1884,944
1889,944
1894,943
1899,944
1904,943
1909,944
1914,942
1919,944
1924,941
1929,944
1934,942
1939,943
1944,943
1949,941
1954,939
1959,939
1964,941
1969,941
1974,941
1979,944
1984,944
1989,944
1994,944
1999,942
2004,939
2009,941
2014,940
2019,944
2024,938
2029,938
2034,944
2039,944
2044,943
2049,943
2054,941
2059,941
2064,944
2069,941
2074,939
2079,941
2084,939
2089,937
2094,939
2099,938
2104,935
2109,941
2114,938
2119,941
2124,943
2129,938
2134,939
2139,942
2144,934
2149,942
2154,940
2159,942
2164,944
2169,935
2174,935
2179,941
2184,937
2189,935
2194,937
2199,938
2204,934
2209,938
2214,939
2219,941
2224,939
2229,935
2234,942
2239,938
2244,941
2249,939
2254,940
2259,938
2264,938
2269,937
2274,939
2279,940
2284,942
2289,933
2294,937
2299,942
2304,942
2309,938
2314,939
2319,934
2324,939
2329,944
2334,943
2339,939
2344,939
2349,941
2354,939
2359,939
2364,942
2369,939
2374,939
2379,938
2384,939
2389,944
2394,939
2399,941
2404,947
2409,943
2414,941
2419,937
2424,941
2429,944
2434,939
2439,941
2444,943
2449,942
2454,938
2459,941
2464,939
2469,938
2474,941
2479,942
2484,941
2489,938
2494,943
2499,942
2504,941
2509,943
2514,939
2519,942
2524,941
2529,939
2534,940
2539,942
2544,943
2549,939
2554,938
2559,940
2564,941
2569,940
2574,939
2579,942
2584,941
2589,939
2594,941
2599,942
2604,941
2609,943
2614,939
2619,939
2624,944
2629,941
2634,942
2639,942
2644,939
2649,943
2654,941
2659,941
2664,941
2669,939
2674,939
2679,941
2684,939
2689,939
2694,938
2699,941
2704,941
2709,938
2714,939
2719,934
2724,938
2729,941
2734,939
2739,939
2744,937
2749,935
2754,935
2759,939
2764,938
2769,935
2774,939
2779,938
2784,939
2789,939
2794,937
2799,941
2804,937
2809,938
2814,937
2819,942
2824,940
2829,933
2834,937
2839,941
2844,937
2849,938
2854,941
2859,939
2864,938
2869,937
2874,935
2879,940
2884,939
2889,938
2894,937
2899,937
2904,939
2909,937
2914,937
2919,943
2924,934
2929,938
2934,934
2939,939
2944,941
2949,942
2954,939
2959,941
2964,944
2969,935
2974,940
2979,939
2984,941
2989,941
2994,944
2999,938
3004,941
3009,942
3014,941
3019,944
3024,940
3029,937
3034,935
3039,942
3044,939
3049,937
3054,939
3059,942
3064,941
3069,937
3074,939
3079,939
3084,939
3089,939
3094,939
3099,942
3104,937
3109,941
3114,939
3119,938
3124,941
3129,941
3134,939
3139,940
3144,943
3149,938
3154,941
3159,941
3164,939
3169,942
3174,939
3179,942
3184,938
3189,939
3194,943
3199,937
3204,938
3209,935
3214,940
3219,942
3224,939
3229,942
3234,938
3239,942
3244,943
3249,935
3254,935
3259,941
3264,937
3269,939
3274,941
3279,938
3284,944
3289,939
3294,935
3299,944
3304,939
3309,938
3314,938
3319,939
3324,935
3329,935
3334,938
3339,938
3344,941
3349,938
3354,938
3359,938
3364,942
3369,939
3374,937
3379,939
3384,940
3389,933
3394,938
3399,938
3404,938
3409,934
3414,935
3419,935
3424,938
3429,935
3434,934
3439,937
3444,939
3449,940
3454,937
3459,935
3464,942
3469,939
3474,938
3479,937
3484,939
3489,938
3494,942
3499,939
3504,935
3509,938
3514,942
3519,943
3524,941
3529,938
3534,934
3539,941
3544,939
3549,939
3554,937
3559,935
3564,943
3569,941
3574,937
3579,939
3584,939
3589,940
3594,939
3599,943
3604,942
3609,934
3614,938
3619,935
3624,941
3629,939
3634,943
3639,939
3644,938
3649,941
3654,939
3659,939
3664,942
3669,943
3674,935
3679,939
3684,939
3689,940
3694,937
3699,940
3704,941
3709,938
3714,939
3719,939
3724,938
3729,937
3734,937
3739,938
3744,939
3749,941
3754,939
3759,944
3764,942
3769,937
3774,937
3779,938
3784,939
3789,940
3794,940
3799,941
3804,938
3809,941
3814,940
3819,938
3824,942
3829,939
3834,938
3839,938
3844,942
3849,941
3854,938
3859,941
3864,938
3869,935
3874,935
3879,938
3884,938
3889,938
3894,935
3899,942
3904,938
3909,935
3914,939
3919,939
3924,938
3929,939
3934,939
3939,943
3944,938
3949,940
3954,939
3959,940
3964,939
3969,937
3974,938
3979,941
3984,935
3989,939
3994,935
3999,942
4004,938
4009,935
4014,939
4019,940
4024,941
4029,937
4034,938
4039,939
4044,938
4049,941
4054,937
4059,939
4064,941
4069,938
4074,940
4079,941
4084,939
4089,940
4094,939
4099,939
4104,942
4109,937
4114,940
4119,939
4124,940
4129,933
4134,939
4139,943
4144,937
4149,939
4154,941
4159,938
4164,941
4169,938
4174,937
4179,940
4184,938
4189,938
4194,941
4199,939
4204,938
4209,941
4214,938
4219,942
4224,941
4229,935
4234,941
4239,935
4244,938
4249,937
4254,939
4259,937
4264,937
4269,938
4274,939
4279,940
4284,937
4289,937
4294,940
4299,941
4304,942
4309,938
4314,937
4319,939
4324,937
4329,942
4334,937
4339,939
4344,941
4349,937
4354,939
4359,941
4364,937
4369,937
4374,941
4379,942
4384,939
4389,937
4394,939
4399,937
4404,941
4409,934
4414,939
4419,939
4424,937
4429,938
4434,935
4439,939
4444,938
4449,938
4454,934
4459,937
4464,940
4469,934
4474,938
4479,935
4484,938
4489,935
4494,941
4499,939
4504,937
4509,941
4514,943
4519,939
4524,938
4529,940
4534,938
4539,938
4544,937
4549,941
4554,941
4559,938
4564,939
4569,939
4574,936
4579,935
4584,942
4589,937
4594,939
4599,939
4604,941
4609,938
4614,939
4619,939
4624,938
4629,938
4634,938
4639,938
4644,939
4649,935
4654,935
4659,941
4664,937
4669,937
4674,935
4679,944
4684,938
4689,940
4694,939
4699,941
4704,938
4709,935
4714,941
4719,938
4724,942
4729,938
4734,935
4739,942
4744,934
4749,940
4754,939
4759,939
4764,942
4769,938
4774,935
4779,935
4784,941
4789,941
4794,940
4799,937
4804,940
4809,939
4814,937
4819,939
4824,937
4829,938
4834,941
4839,938
4844,939
4849,934
4854,935
4859,937
4864,940
4869,938
4874,938
4879,939
4884,942
4889,937
4894,938
4899,941
4904,939
4909,935
4914,935
4919,938
4924,934
4929,935
4934,937
4939,937
4944,938
4949,940
4954,934
4959,937
4964,939
4969,936
4974,939
4979,941
4984,938
4989,933
4994,938
4999,938
5004,939
5009,940
5014,937
5019,934
5024,940
5029,934
5034,938
5039,937
5044,942
5049,936
5054,939
5059,939
5064,939
5069,937
5074,939
5079,938
5084,937
5089,941
5094,937
5099,941
5104,937
5109,939
5114,940
5119,937
5124,941
5129,935
5134,941
5139,939
5144,939
5149,939
5154,935
5159,937
5164,941
5169,937
5174,935
5179,935
5184,937
5189,935
5194,941
5199,940
5204,941
5209,938
5214,938
5219,940
5224,936
5229,935
5234,931
5239,940
5244,942
5249,935
5254,935
5259,934
5264,939
5269,937
5274,938
5279,938
5284,939
5289,939
5294,935
5299,939
5304,939
5309,935
5314,935
5319,935
5324,935
5329,933
5334,933
5339,940
5344,939
5349,935
5354,934
5359,937
5364,937
5369,937
5374,934
5379,937
5384,939
5389,935
5394,938
5399,938
5404,935
5409,937
5414,939
5419,938
5424,938
5429,934
5434,938
5439,935
5444,941
5449,939
5454,933
5459,938
5464,938
5469,938
5474,937
5479,937
5484,939
5489,939
5494,937
5499,939
5504,943
5509,938
5514,939
5519,940
5524,939
5529,934
5534,938
5539,937
5544,940
5549,938
5554,935
5559,938
5564,937
5569,933
5574,934
5579,937
5584,938
5589,938
5594,935
5599,938
5604,937
5609,937
5614,937
5619,941
5624,941
5629,934
5634,935
5639,937
5644,938
5649,935
5654,938
5659,933
5664,938
5669,940
5674,935
5679,935
5684,937
5689,939
5694,938
5699,937
5704,939
5709,934
5714,938
5719,934
5724,935
5729,937
5734,935
5739,936
5744,938
5749,935
5754,933
5759,941
5764,939
5769,939
5774,937
5779,935
5784,938
5789,937
5794,931
5799,938
5804,937
5809,939
5814,935
5819,939
5824,935
5829,933
5834,933
5839,935
5844,939
5849,935
5854,942
5859,938
5864,934
5869,939
5874,937
5879,937
5884,935
5889,938
5894,940
5899,935
5904,938
5909,934
5914,937
5919,941
5924,935
5929,935
5934,939
5939,941
5944,938
5949,938
5954,940
5959,938
