9,1888
14,1891
19,1889
24,1889
29,1888
34,1890
39,1890
44,1889
49,1890
54,1889
59,1889
64,1890
69,1889
74,1889
79,1890
84,1889
89,1887
94,1887
99,1889
104,1887
109,1887
114,1888
119,1887
124,1885
129,1887
134,1885
139,1890
144,1887
149,1889
154,1887
159,1887
164,1887
169,1888
174,1887
179,1889
184,1886
189,1887
194,1887
199,1887
204,1887
209,1887
214,1887
219,1886
224,1888
229,1887
234,1890
239,1889
244,1889
249,1888
254,1887
259,1889
264,1888
269,1887
274,1885
279,1885
284,1886
289,1887
294,1885
299,1887
304,1887
309,1887
314,1887
319,1886
324,1887
329,1885
334,1885
339,1886
344,1886
349,1885
354,1885
359,1886
364,1883
369,1885
374,1883
379,1885
384,1887
389,1885
394,1885
399,1887
404,1885
409,1887
414,1883
419,1886
424,1888
429,1885
434,1886
439,1886
444,1885
449,1883
454,1884
459,1883
464,1886
469,1886
474,1885
479,1885
484,1885
489,1885
494,1882
499,1887
504,1886
509,1885
514,1885
519,1885
524,1886
529,1885
534,1883
539,1885
544,1880
549,1885
554,1885
559,1884
564,1883
569,1885
574,1883
579,1886
584,1885
589,1883
594,1883
599,1885
604,1881
609,1886
614,1883
619,1881
624,1884
629,1883
634,1884
639,1886
644,1882
649,1885
654,1885
659,1882
664,1885
669,1887
674,1883
679,1883
684,1884
689,1883
694,1883
699,1885
704,1885
709,1884
714,1883
719,1883
724,1886
729,1882
734,1885
739,1884
744,1882
749,1883
754,1884
759,1884
764,1885
769,1884
774,1883
779,1883
784,1884
789,1882
794,1883
799,1885
804,1885
809,1886
814,1883
819,1883
824,1883
829,1882
834,1882
839,1882
844,1879
849,1883
854,1884
859,1885
864,1881
869,1886
874,1882
879,1883
884,1883
889,1883
894,1882
899,1882
904,1883
909,1885
914,1883
919,1883
924,1882
929,1883
934,1883
939,1886
944,1882
949,1881
954,1882
959,1882
964,1882
969,1885
974,1883
979,1880
984,1881
989,1883
994,1885
999,1884
1004,1879
1009,1882
1014,1879
1019,1879
1024,1882
1029,1881
1034,1879
1039,1879
1044,1882
1049,1883
1054,1882
1059,1883
1064,1879
1069,1883
1074,1882
1079,1879
1084,1882
1089,1882
1094,1881
1099,1879
1104,1883
1109,1884
1114,1881
1119,1879
1124,1881
1129,1879
1134,1878
1139,1879
1144,1881
1149,1879
1154,1880
1159,1879
1164,1877
1169,1881
1174,1878
1179,1879
1184,1879
1189,1879
1194,1878
1199,1879
1204,1883
1209,1879
1214,1883
1219,1883
1224,1879
1229,1882
1234,1879
1239,1877
1244,1879
1249,1883
1254,1879
1259,1879
1264,1879
1269,1881
1274,1882
1279,1879
1284,1878
1289,1878
1294,1878
1299,1882
1304,1881
1309,1879
1314,1882
1319,1878
1324,1878
1329,1878
1334,1878
1339,1879
1344,1881
1349,1881
1354,1881
1359,1879
1364,1881
1369,1878
1374,1882
1379,1882
1384,1879
1389,1878
1394,1881
1399,1881
1404,1878
1409,1878
1414,1878
1419,1881
1424,1878
1429,1878
1434,1881
1439,1877
1444,1879
1449,1882
1454,1878
1459,1877
1464,1881
1469,1878
1474,1878
1479,1881
1484,1877
1489,1877
1494,1878
1499,1877
1504,1877
1509,1878
1514,1877
1519,1879
1524,1877
1529,1879
1534,1878
1539,1877
1544,1882
1549,1883
1554,1877
1559,1878
1564,1879
1569,1875
1574,1878
1579,1877
1584,1875
1589,1875
1594,1881
1599,1878
1604,1875
1609,1882
1614,1879
1619,1878
1624,1882
1629,1875
1634,1877
1639,1882
1644,1878
1649,1876
1654,1877
1659,1878
1664,1879
1669,1877
1674,1877
1679,1880
1684,1876
1689,1875
1694,1881
1699,1881
1704,1879
1709,1875
1714,1881
1719,1876
1724,1879
1729,1875
1734,1877
1739,1878
1744,1877
1749,1879
1754,1879
1759,1878
1764,1877
1769,1877
1774,1882
1779,1875
1784,1878
1789,1879
1794,1877
1799,1875
1804,1878
1809,1877
1814,1876
1819,1878
1824,1877
1829,1878
1834,1877
1839,1875
1844,1877
1849,1875
1854,1875
1859,1878
1864,1877
1869,1878
1874,1877
1879,1877
1884,1875
1889,1878
1894,1879
1899,1876
1904,1876
1909,1879
1914,1879
1919,1875
1924,1874
1929,1877
1934,1877
1939,1876
1944,1877
1949,1876
1954,1875
1959,1876
1964,1876
1969,1875
1974,1877
1979,1876
1984,1875
1989,1875
1994,1874
1999,1875
2004,1875
2009,1877
2014,1875
2019,1877
2024,1875
2029,1875
2034,1872
2039,1878
2044,1877
2049,1875
2054,1875
2059,1875
2064,1874
2069,1874
2074,1879
2079,1878
2084,1877
2089,1879
2094,1878
2099,1875
2104,1877
2109,1877
2114,1875
2119,1875
2124,1875
2129,1875
2134,1879
