9,2352,1.89538
20,2352,1.89538
30,2352,1.89538
40,2352,1.89538
50,2352,1.89538
60,2350,1.89377
70,2351,1.89458
80,2351,1.89458
90,2352,1.89538
100,2351,1.89458
110,2352,1.89538
120,2352,1.89538
130,2351,1.89458
140,2351,1.89458
150,2350,1.89377
160,2349,1.89297
170,2350,1.89377
180,2352,1.89538
190,2351,1.89458
200,2349,1.89297
210,2352,1.89538
220,2351,1.89458
230,2350,1.89377
240,2352,1.89538
250,2352,1.89538
260,2350,1.89377
270,2351,1.89458
280,2352,1.89538
290,2351,1.89458
300,2350,1.89377
310,2351,1.89458
320,2351,1.89458
330,2352,1.89538
340,2347,1.89136
350,2351,1.89458
360,2350,1.89377
370,2350,1.89377
380,2351,1.89458
390,2351,1.89458
400,2350,1.89377
410,2352,1.89538
420,2351,1.89458
430,2349,1.89297
440,2351,1.89458
450,2352,1.89538
460,2352,1.89538
470,2351,1.89458
480,2352,1.89538
490,2352,1.89538
500,2352,1.89538
510,2352,1.89538
520,2351,1.89458
530,2352,1.89538
540,2351,1.89458
550,2349,1.89297
560,2346,1.89055
570,2352,1.89538
580,2352,1.89538
590,2351,1.89458
600,2351,1.89458
610,2352,1.89538
620,2351,1.89458
630,2351,1.89458
640,2349,1.89297
650,2351,1.89458
660,2351,1.89458
670,2347,1.89136
680,2351,1.89458
690,2351,1.89458
700,2351,1.89458
710,2350,1.89377
720,2352,1.89538
730,2348,1.89216
740,2349,1.89297
750,2352,1.89538
760,2352,1.89538
770,2351,1.89458
780,2350,1.89377
790,2351,1.89458
800,2350,1.89377
810,2352,1.89538
820,2349,1.89297
830,2350,1.89377
840,2350,1.89377
850,2351,1.89458
860,2351,1.89458
870,2352,1.89538
880,2351,1.89458
890,2349,1.89297
900,2351,1.89458
910,2351,1.89458
920,2351,1.89458
930,2351,1.89458
940,2350,1.89377
950,2351,1.89458
960,2352,1.89538
970,2351,1.89458
980,2352,1.89538
990,2352,1.89538
1000,2351,1.89458
1010,2350,1.89377
1020,2350,1.89377
1030,2351,1.89458
1040,2351,1.89458
1050,2351,1.89458
1060,2350,1.89377
1070,2351,1.89458
1080,2351,1.89458
1090,2349,1.89297
1100,2349,1.89297
1110,2350,1.89377
1120,2351,1.89458
1130,2351,1.89458
1140,2352,1.89538
1150,2352,1.89538
1160,2349,1.89297
1170,2348,1.89216
1180,2352,1.89538
1190,2352,1.89538
1200,2352,1.89538
1210,2350,1.89377
1220,2352,1.89538
1230,2349,1.89297
1240,2350,1.89377
1250,2352,1.89538
1260,2352,1.89538
1270,2349,1.89297
1280,2352,1.89538
1290,2350,1.89377
1300,2351,1.89458
1310,2349,1.89297
1320,2351,1.89458
1330,2352,1.89538
1340,2349,1.89297
1350,2350,1.89377
1360,2351,1.89458
1370,2352,1.89538
1380,2352,1.89538
1390,2351,1.89458
1400,2351,1.89458
1410,2350,1.89377
1420,2350,1.89377
1430,2351,1.89458
1440,2350,1.89377
1450,2352,1.89538
1460,2352,1.89538
1470,2351,1.89458
1480,2351,1.89458
1490,2352,1.89538
1500,2352,1.89538
1510,2349,1.89297
1520,2350,1.89377
1530,2350,1.89377
1540,2352,1.89538
1550,2351,1.89458
1560,2352,1.89538
1570,2352,1.89538
1580,2351,1.89458
1590,2352,1.89538
1600,2352,1.89538
1610,2351,1.89458
1620,2352,1.89538
1630,2350,1.89377
1640,2351,1.89458
1650,2349,1.89297
1660,2349,1.89297
1670,2348,1.89216
1680,2350,1.89377
1690,2351,1.89458
1700,2350,1.89377
1710,2352,1.89538
1720,2351,1.89458
1730,2351,1.89458
1740,2351,1.89458
1750,2351,1.89458
1760,2352,1.89538
1770,2352,1.89538
1780,2349,1.89297
1790,2351,1.89458
1800,2350,1.89377
1810,2352,1.89538
1820,2350,1.89377
1830,2352,1.89538
1840,2350,1.89377
1850,2350,1.89377
1860,2350,1.89377
1870,2352,1.89538
1880,2350,1.89377
1890,2351,1.89458
1900,2351,1.89458
1910,2349,1.89297
1920,2350,1.89377
1930,2350,1.89377
1940,2351,1.89458
1950,2349,1.89297
1960,2352,1.89538
1970,2350,1.89377
1980,2351,1.89458
1990,2352,1.89538
2000,2351,1.89458
2010,2349,1.89297
2020,2350,1.89377
2030,2351,1.89458
2040,2351,1.89458
2050,2351,1.89458
2060,2351,1.89458
2070,2351,1.89458
2080,2352,1.89538
2090,2350,1.89377
2100,2350,1.89377
2110,2349,1.89297
2120,2350,1.89377
2130,2349,1.89297
2140,2351,1.89458
2150,2351,1.89458
2160,2350,1.89377
2170,2350,1.89377
2180,2351,1.89458
2190,2351,1.89458
2200,2352,1.89538
2210,2351,1.89458
2220,2350,1.89377
2230,2352,1.89538
2240,2351,1.89458
2250,2350,1.89377
2260,2352,1.89538
2270,2352,1.89538
2280,2351,1.89458
2290,2352,1.89538
2300,2351,1.89458
2310,2351,1.89458
2320,2351,1.89458
2330,2351,1.89458
2340,2352,1.89538
2350,2351,1.89458
2360,2350,1.89377
2370,2351,1.89458
2380,2352,1.89538
2390,2350,1.89377
2400,2351,1.89458
2410,2350,1.89377
2420,2352,1.89538
2430,2351,1.89458
2440,2349,1.89297
2450,2352,1.89538
2460,2350,1.89377
2470,2352,1.89538
2480,2351,1.89458
2490,2350,1.89377
2500,2352,1.89538
2510,2351,1.89458
2520,2350,1.89377
2530,2352,1.89538
2540,2351,1.89458
2550,2352,1.89538
2560,2352,1.89538
2570,2350,1.89377
2580,2349,1.89297
2590,2352,1.89538
2600,2352,1.89538
2610,2351,1.89458
2620,2351,1.89458
2630,2350,1.89377
2640,2352,1.89538
2650,2352,1.89538
2660,2351,1.89458
2670,2350,1.89377
2680,2350,1.89377
2690,2351,1.89458
2700,2352,1.89538
2710,2350,1.89377
2720,2352,1.89538
2730,2352,1.89538
2740,2351,1.89458
2750,2352,1.89538
2760,2351,1.89458
2770,2352,1.89538
2780,2350,1.89377
2790,2351,1.89458
2800,2351,1.89458
2810,2351,1.89458
2820,2350,1.89377
2830,2352,1.89538
2840,2352,1.89538
2850,2352,1.89538
2860,2351,1.89458
2870,2351,1.89458
2880,2351,1.89458
2890,2350,1.89377
2900,2350,1.89377
2910,2351,1.89458
2920,2351,1.89458
2930,2351,1.89458
2940,2350,1.89377
2950,2351,1.89458
2960,2351,1.89458
2970,2351,1.89458
2980,2351,1.89458
2990,2350,1.89377
3000,2350,1.89377
3010,2351,1.89458
3020,2350,1.89377
3030,2352,1.89538
3040,2351,1.89458
3050,2351,1.89458
3060,2351,1.89458
3070,2347,1.89136
3080,2351,1.89458
3090,2350,1.89377
3100,2351,1.89458
3110,2351,1.89458
3120,2349,1.89297
3130,2352,1.89538
3140,2349,1.89297
3150,2351,1.89458
3160,2349,1.89297
3170,2352,1.89538
3180,2350,1.89377
3190,2351,1.89458
3200,2350,1.89377
3210,2350,1.89377
3220,2350,1.89377
3230,2351,1.89458
3240,2348,1.89216
3250,2350,1.89377
3260,2349,1.89297
3270,2351,1.89458
3280,2352,1.89538
3290,2351,1.89458
3300,2350,1.89377
3310,2351,1.89458
3320,2351,1.89458
3330,2352,1.89538
3340,2350,1.89377
3350,2355,1.89780
3360,2345,1.88974
3370,2349,1.89297
3380,2349,1.89297
3390,2350,1.89377
3400,2352,1.89538
3410,2352,1.89538
3420,2349,1.89297
3430,2351,1.89458
3440,2350,1.89377
3450,2350,1.89377
3460,2351,1.89458
3470,2352,1.89538
3480,2350,1.89377
3490,2350,1.89377
3500,2352,1.89538
3510,2352,1.89538
3520,2352,1.89538
3530,2351,1.89458
3540,2351,1.89458
3550,2352,1.89538
3560,2350,1.89377
3570,2351,1.89458
3580,2350,1.89377
3590,2351,1.89458
3600,2351,1.89458
3610,2350,1.89377
3620,2352,1.89538
3630,2351,1.89458
3640,2350,1.89377
3650,2351,1.89458
3660,2350,1.89377
3670,2351,1.89458
3680,2351,1.89458
3690,2346,1.89055
3700,2351,1.89458
3710,2352,1.89538
3720,2351,1.89458
3730,2349,1.89297
3740,2351,1.89458
3750,2351,1.89458
3760,2351,1.89458
3770,2349,1.89297
3780,2348,1.89216
3790,2352,1.89538
3800,2348,1.89216
3810,2348,1.89216
3820,2350,1.89377
3830,2352,1.89538
3840,2351,1.89458
3850,2352,1.89538
3860,2352,1.89538
3870,2351,1.89458
3880,2351,1.89458
3890,2351,1.89458
3900,2351,1.89458
3910,2350,1.89377
3920,2349,1.89297
3930,2351,1.89458
3940,2351,1.89458
3950,2352,1.89538
3960,2349,1.89297
3970,2349,1.89297
3980,2349,1.89297
3990,2349,1.89297
4000,2349,1.89297
4010,2351,1.89458
4020,2351,1.89458
4030,2350,1.89377
4040,2350,1.89377
4050,2352,1.89538
4060,2352,1.89538
4070,2350,1.89377
4080,2350,1.89377
4090,2350,1.89377
4100,2351,1.89458
4110,2351,1.89458
4120,2349,1.89297
4130,2349,1.89297
4140,2350,1.89377
4150,2351,1.89458
4160,2350,1.89377
4170,2351,1.89458
4180,2349,1.89297
4190,2351,1.89458
4200,2350,1.89377
4210,2349,1.89297
4220,2351,1.89458
4230,2349,1.89297
4240,2351,1.89458
4250,2350,1.89377
4260,2349,1.89297
4270,2346,1.89055
4280,2351,1.89458
4290,2347,1.89136
4300,2352,1.89538
4310,2351,1.89458
4320,2350,1.89377
4330,2352,1.89538
4340,2352,1.89538
4350,2351,1.89458
4360,2352,1.89538
4370,2349,1.89297
4380,2352,1.89538
4390,2352,1.89538
4400,2349,1.89297
4410,2351,1.89458
4420,2351,1.89458
4430,2352,1.89538
4440,2350,1.89377
4450,2352,1.89538
4460,2351,1.89458
4470,2351,1.89458
4480,2352,1.89538
4490,2351,1.89458
4500,2351,1.89458
4510,2349,1.89297
4520,2351,1.89458
4530,2350,1.89377
4540,2350,1.89377
4550,2349,1.89297
4560,2347,1.89136
4570,2351,1.89458
4580,2350,1.89377
4590,2349,1.89297
4600,2349,1.89297
4610,2350,1.89377
4620,2350,1.89377
4630,2350,1.89377
4640,2352,1.89538
4650,2351,1.89458
4660,2352,1.89538
4670,2350,1.89377
4680,2350,1.89377
4690,2351,1.89458
4700,2350,1.89377
4710,2352,1.89538
4720,2351,1.89458
4730,2352,1.89538
4740,2350,1.89377
4750,2349,1.89297
4760,2352,1.89538
4770,2347,1.89136
4780,2352,1.89538
4790,2352,1.89538
4800,2349,1.89297
4810,2349,1.89297
4820,2348,1.89216
4830,2350,1.89377
4840,2351,1.89458
4850,2351,1.89458
4860,2352,1.89538
4870,2350,1.89377
4880,2347,1.89136
4890,2350,1.89377
4900,2352,1.89538
4910,2347,1.89136
4920,2350,1.89377
4930,2350,1.89377
4940,2351,1.89458
4950,2349,1.89297
4960,2352,1.89538
4970,2349,1.89297
4980,2350,1.89377
4990,2350,1.89377
5000,2352,1.89538
5010,2348,1.89216
5020,2350,1.89377
5030,2352,1.89538
5040,2351,1.89458
5050,2350,1.89377
5060,2352,1.89538
5070,2348,1.89216
5080,2349,1.89297
5090,2351,1.89458
5100,2351,1.89458
5110,2350,1.89377
5120,2351,1.89458
5130,2349,1.89297
5140,2352,1.89538
5150,2351,1.89458
5160,2350,1.89377
5170,2350,1.89377
5180,2349,1.89297
5190,2352,1.89538
5200,2349,1.89297
5210,2351,1.89458
5220,2349,1.89297
5230,2351,1.89458
5240,2351,1.89458
5250,2352,1.89538
5260,2351,1.89458
5270,2352,1.89538
5280,2351,1.89458
5290,2350,1.89377
5300,2352,1.89538
5310,2352,1.89538
5320,2352,1.89538
5330,2351,1.89458
5340,2351,1.89458
5350,2351,1.89458
5360,2351,1.89458
5370,2349,1.89297
5380,2351,1.89458
5390,2352,1.89538
5400,2350,1.89377
5410,2351,1.89458
5420,2349,1.89297
5430,2350,1.89377
5440,2352,1.89538
5450,2351,1.89458
5460,2352,1.89538
5470,2350,1.89377
5480,2351,1.89458
5490,2352,1.89538
5500,2351,1.89458
5510,2350,1.89377
5520,2352,1.89538
5530,2351,1.89458
5540,2352,1.89538
5550,2351,1.89458
5560,2350,1.89377
5570,2352,1.89538
5580,2352,1.89538
5590,2352,1.89538
5600,2349,1.89297
5610,2350,1.89377
5620,2351,1.89458
5630,2351,1.89458
5640,2351,1.89458
5650,2349,1.89297
5660,2352,1.89538
5670,2350,1.89377
5680,2349,1.89297
5690,2351,1.89458
5700,2350,1.89377
5710,2350,1.89377
5720,2352,1.89538
5730,2351,1.89458
5740,2352,1.89538
5750,2351,1.89458
5760,2351,1.89458
5770,2352,1.89538
5780,2351,1.89458
5790,2351,1.89458
5800,2350,1.89377
5810,2352,1.89538
5820,2352,1.89538
5830,2351,1.89458
5840,2352,1.89538
5850,2351,1.89458
5860,2351,1.89458
5870,2351,1.89458
5880,2352,1.89538
5890,2351,1.89458
5900,2352,1.89538
5910,2351,1.89458
5920,2351,1.89458
5930,2352,1.89538
5940,2349,1.89297
5950,2351,1.89458
5960,2349,1.89297
5970,2352,1.89538
5980,2350,1.89377
5990,2351,1.89458
6000,2348,1.89216
6010,2352,1.89538
6020,2351,1.89458
6030,2352,1.89538
6040,2350,1.89377
6050,2351,1.89458
6060,2352,1.89538
6070,2350,1.89377
6080,2352,1.89538
6090,2351,1.89458
6100,2350,1.89377
6110,2352,1.89538
6120,2349,1.89297
6130,2350,1.89377
6140,2351,1.89458
6150,2349,1.89297
6160,2349,1.89297
6170,2351,1.89458
6180,2351,1.89458
6190,2351,1.89458
6200,2351,1.89458
6210,2351,1.89458
6220,2351,1.89458
6230,2351,1.89458
6240,2351,1.89458
6250,2351,1.89458
6260,2349,1.89297
6270,2352,1.89538
6280,2350,1.89377
6290,2352,1.89538
6300,2347,1.89136
6310,2352,1.89538
6320,2351,1.89458
6330,2352,1.89538
6340,2351,1.89458
6350,2349,1.89297
6360,2347,1.89136
6370,2350,1.89377
6380,2352,1.89538
6390,2352,1.89538
6400,2348,1.89216
6410,2352,1.89538
6420,2352,1.89538
6430,2351,1.89458
6440,2350,1.89377
6450,2351,1.89458
6460,2349,1.89297
6470,2352,1.89538
6480,2351,1.89458
6490,2351,1.89458
6500,2350,1.89377
6510,2351,1.89458
6520,2350,1.89377
6530,2349,1.89297
6540,2351,1.89458
6550,2351,1.89458
6560,2347,1.89136
6570,2349,1.89297
6580,2349,1.89297
6590,2350,1.89377
6600,2348,1.89216
6610,2352,1.89538
6620,2350,1.89377
6630,2349,1.89297
6640,2351,1.89458
6650,2349,1.89297
6660,2349,1.89297
6670,2350,1.89377
6680,2349,1.89297
6690,2350,1.89377
6700,2347,1.89136
6710,2350,1.89377
6720,2348,1.89216
6730,2351,1.89458
6740,2346,1.89055
6750,2350,1.89377
6760,2351,1.89458
6770,2351,1.89458
6780,2351,1.89458
6790,2351,1.89458
6800,2349,1.89297
6810,2351,1.89458
6820,2350,1.89377
6830,2350,1.89377
6840,2350,1.89377
6850,2352,1.89538
6860,2351,1.89458
6870,2352,1.89538
6880,2350,1.89377
6890,2351,1.89458
6900,2350,1.89377
6910,2352,1.89538
6920,2347,1.89136
6930,2352,1.89538
6940,2351,1.89458
6950,2351,1.89458
6960,2352,1.89538
6970,2350,1.89377
6980,2351,1.89458
6990,2352,1.89538
7000,2347,1.89136
7010,2351,1.89458
7020,2347,1.89136
7030,2349,1.89297
7040,2350,1.89377
7050,2352,1.89538
7060,2351,1.89458
7070,2347,1.89136
7080,2350,1.89377
7090,2352,1.89538
7100,2351,1.89458
7110,2349,1.89297
7120,2351,1.89458
7130,2351,1.89458
7140,2351,1.89458
7150,2351,1.89458
7160,2352,1.89538
7170,2352,1.89538
7180,2350,1.89377
7190,2352,1.89538
7200,2349,1.89297
7210,2351,1.89458
7220,2351,1.89458
7230,2352,1.89538
7240,2352,1.89538
7250,2349,1.89297
7260,2352,1.89538
7270,2351,1.89458
7280,2351,1.89458
7290,2350,1.89377
7300,2351,1.89458
7310,2350,1.89377
7320,2350,1.89377
7330,2351,1.89458
7340,2349,1.89297
7350,2350,1.89377
7360,2351,1.89458
7370,2349,1.89297
7380,2347,1.89136
7390,2351,1.89458
7400,2350,1.89377
7410,2351,1.89458
7420,2351,1.89458
7430,2350,1.89377
7440,2350,1.89377
7450,2349,1.89297
7460,2349,1.89297
7470,2351,1.89458
7480,2350,1.89377
7490,2349,1.89297
7500,2350,1.89377
7510,2350,1.89377
7520,2349,1.89297
7530,2351,1.89458
7540,2350,1.89377
7550,2351,1.89458
7560,2352,1.89538
7570,2352,1.89538
7580,2351,1.89458
7590,2351,1.89458
7600,2352,1.89538
7610,2350,1.89377
7620,2351,1.89458
7630,2349,1.89297
7640,2350,1.89377
7650,2351,1.89458
7660,2351,1.89458
7670,2350,1.89377
7680,2350,1.89377
7690,2350,1.89377
7700,2351,1.89458
7710,2351,1.89458
7720,2352,1.89538
7730,2352,1.89538
7740,2351,1.89458
7750,2352,1.89538
7760,2350,1.89377
7770,2351,1.89458
7780,2351,1.89458
7790,2349,1.89297
7800,2349,1.89297
7810,2352,1.89538
7820,2352,1.89538
7830,2352,1.89538
7840,2351,1.89458
7850,2350,1.89377
7860,2351,1.89458
7870,2351,1.89458
7880,2348,1.89216
7890,2351,1.89458
7900,2349,1.89297
7910,2351,1.89458
7920,2349,1.89297
7930,2349,1.89297
7940,2349,1.89297
7950,2352,1.89538
7960,2352,1.89538
7970,2352,1.89538
7980,2352,1.89538
7990,2351,1.89458
8000,2352,1.89538
8010,2351,1.89458
8020,2350,1.89377
8030,2347,1.89136
8040,2350,1.89377
8050,2349,1.89297
8060,2349,1.89297
8070,2350,1.89377
8080,2351,1.89458
8090,2350,1.89377
8100,2350,1.89377
8110,2349,1.89297
8120,2350,1.89377
8130,2351,1.89458
8140,2350,1.89377
8150,2350,1.89377
8160,2352,1.89538
